ZCTA5,STATE,PLACE,CLASSFP,GEOID,POPPT,HUPT,AREAPT,AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,PLPOP,PLHU,PLAREA,PLAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,PLPOPPCT,PLHUPCT,PLAREAPCT,PLAREALANDPCT
43318,39,68574,U1,3968574,45,19,955535,955535,3864,1482,176727387,176558364,257,100,3507713,3507713,1.16,1.28,0.54,0.54,17.51,19,27.24,27.24
43319,39,23702,U1,3923702,342,149,3334177,3334177,1040,436,54223921,54184392,366,157,4085636,4085636,32.88,34.17,6.15,6.15,93.44,94.9,81.61,81.61
43320,39,24598,C1,3924598,414,182,643795,643795,1588,646,85811494,85811494,437,192,744425,744425,26.07,28.17,0.75,0.75,94.74,94.79,86.48,86.48
43320,39,52738,C1,3952738,0,0,22270,22270,1588,646,85811494,85811494,3660,1658,8799715,8772202,0,0,0.03,0.03,0,0,0.25,0.25
43321,39,29050,C1,3929050,258,113,396307,396307,267,118,1846878,1846878,258,113,396307,396307,96.63,95.76,21.46,21.46,100,100,100,100
43322,39,31948,C1,3931948,374,155,819658,819658,374,155,841990,841990,374,155,875213,875213,100,100,97.35,97.35,100,100,93.65,93.65
43323,39,33656,C1,3933656,204,90,5103789,5103789,680,280,96728019,96250534,204,90,5103789,5103789,30,32.14,5.28,5.3,100,100,100,100
43324,39,36988,C1,3936988,431,189,783157,783157,2817,1828,78451786,73579796,431,189,783157,783157,15.3,10.34,1,1.06,100,100,100,100
43326,39,39886,C1,3939886,8262,3773,13292885,13049378,13611,5943,477208029,476874542,8262,3773,13292885,13049378,60.7,63.49,2.79,2.74,100,100,100,100
43330,39,40558,C1,3940558,118,56,279091,279091,118,56,279091,279091,118,56,279091,279091,100,100,100,100,100,100,100,100
43331,39,14280,U1,3914280,891,883,1277843,1140161,4485,3938,92496852,80440467,891,883,1277843,1140161,19.87,22.42,1.38,1.42,100,100,100,100
43331,39,41608,C1,3941608,1072,576,1843967,1832270,4485,3938,92496852,80440467,1072,576,1843967,1832270,23.9,14.63,1.99,2.28,100,100,100,100
43331,39,69302,C1,3969302,2,27,13133,13133,4485,3938,92496852,80440467,1391,1144,2619195,2413990,0.04,0.69,0.01,0.02,0.14,2.36,0.5,0.54
43332,39,41902,C1,3941902,747,327,1238121,1238121,2323,919,163852509,163813458,747,327,1238121,1238121,32.16,35.58,0.76,0.76,100,100,100,100
43333,39,42966,U1,3942966,222,82,1987575,1987575,894,350,78809047,78767133,222,82,1988079,1988079,24.83,23.43,2.52,2.52,100,100,99.97,99.97
43333,39,69302,C1,3969302,0,0,5661,5661,894,350,78809047,78767133,1391,1144,2619195,2413990,0,0,0.01,0.01,0,0,0.22,0.23
43334,39,47558,C1,3947558,342,148,436070,436070,6651,2566,171208861,171057237,342,148,436070,436070,5.14,5.77,0.25,0.25,100,100,100,100
43334,39,73950,C1,3973950,23,11,30645,30645,6651,2566,171208861,171057237,161,76,224887,224887,0.35,0.43,0.02,0.02,14.29,14.47,13.63,13.63
43337,39,52276,C1,3952276,399,173,6995453,6995453,1108,439,89755258,89721529,399,173,6995453,6995453,36.01,39.41,7.79,7.8,100,100,100,100
43338,39,11334,U2,3911334,1147,613,6640234,5838833,10489,4489,249927359,248737593,1147,613,6640234,5838833,10.94,13.66,2.66,2.35,100,100,100,100
43338,39,14114,C1,3914114,60,20,77560,77560,10489,4489,249927359,248737593,228,83,547742,529795,0.57,0.45,0.03,0.03,26.32,24.1,14.16,14.64
43338,39,24598,C1,3924598,23,10,100630,100630,10489,4489,249927359,248737593,437,192,744425,744425,0.22,0.22,0.04,0.04,5.26,5.21,13.52,13.52
43338,39,52738,C1,3952738,3660,1658,8777445,8749932,10489,4489,249927359,248737593,3660,1658,8799715,8772202,34.89,36.93,3.51,3.52,100,100,99.75,99.75
43340,39,53144,C1,3953144,627,279,1982818,1982818,1721,639,124659297,124375623,627,279,1982818,1982818,36.43,43.66,1.59,1.59,100,100,100,100
43341,39,54152,C1,3954152,219,106,508869,508869,907,374,54787755,54787755,515,214,1140476,1140476,24.15,28.34,0.93,0.93,42.52,49.53,44.62,44.62
43342,39,64780,C1,3964780,1112,494,1874206,1874206,3228,1376,110985837,110626432,1112,494,1874206,1874206,34.45,35.9,1.69,1.69,100,100,100,100
43342,39,80500,C1,3980500,12,5,156297,156297,3228,1376,110985837,110626432,338,157,1678708,1678708,0.37,0.36,0.14,0.14,3.55,3.18,9.31,9.31
43343,39,65200,C1,3965200,706,280,2932653,2932653,1505,609,88519124,88509339,706,280,2932653,2932653,46.91,45.98,3.31,3.31,100,100,100,100
43344,39,66936,C1,3966936,2229,969,3315452,3249197,5677,2343,252240448,250575572,2229,969,3315452,3249197,39.26,41.36,1.31,1.3,100,100,100,100
43345,39,67118,C1,3967118,338,133,1534167,1534167,920,345,75668801,75668801,338,133,1534167,1534167,36.74,38.55,2.03,2.03,100,100,100,100
43347,39,69176,C1,3969176,516,219,2030007,2030007,1530,595,76222429,76222429,516,219,2030007,2030007,33.73,36.81,2.66,2.66,100,100,100,100
43348,39,69302,C1,3969302,1389,1117,2600401,2395196,1984,1727,6811912,5496193,1391,1144,2619195,2413990,70.01,64.68,38.17,43.58,99.86,97.64,99.28,99.22
43351,39,47992,C1,3947992,112,52,252834,252834,10436,4663,403581171,402536143,112,52,252834,252834,1.07,1.12,0.06,0.06,100,100,100,100
43351,39,79044,C1,3979044,6596,3180,18633060,18157886,10436,4663,403581171,402536143,6596,3180,18633060,18157886,63.2,68.2,4.62,4.51,100,100,100,100
43356,39,80500,C1,3980500,326,152,1522411,1522411,1103,472,55515016,55450009,338,157,1678708,1678708,29.56,32.2,2.74,2.75,96.45,96.82,90.69,90.69
43357,39,83734,C1,3983734,1805,799,2901705,2901705,4763,1900,177608971,177390620,1805,799,2901705,2901705,37.9,42.05,1.63,1.64,100,100,100,100
43358,39,83818,C1,3983818,682,309,2225098,2161297,2521,1011,163544713,162616910,682,309,2225098,2161297,27.05,30.56,1.36,1.33,100,100,100,100
43359,39,84574,C1,3984574,358,155,3254702,3254702,819,347,61787823,61787823,358,155,3254702,3254702,43.71,44.67,5.27,5.27,100,100,100,100
43360,39,23702,U1,3923702,24,8,751459,751459,1593,726,77551479,77420650,366,157,4085636,4085636,1.51,1.1,0.97,0.97,6.56,5.1,18.39,18.39
43360,39,79226,C1,3979226,212,165,1596790,1596790,1593,726,77551479,77420650,212,165,1596790,1596790,13.31,22.73,2.06,2.06,100,100,100,100
43360,39,88070,C1,3988070,197,101,274941,274941,1593,726,77551479,77420650,197,101,274941,274941,12.37,13.91,0.35,0.36,100,100,100,100
43402,39,07972,C2,3907972,25024,12293,32111727,31991219,31327,14777,291532662,289332248,30028,12301,32643527,32523019,79.88,83.19,11.01,11.06,83.34,99.93,98.37,98.36
43402,39,34412,C1,3934412,36,13,1315166,1315166,31327,14777,291532662,289332248,1188,437,4260257,4260257,0.11,0.09,0.45,0.45,3.03,2.97,30.87,30.87
43402,39,77070,C1,3977070,19,8,319554,319554,31327,14777,291532662,289332248,367,162,789532,789532,0.06,0.05,0.11,0.11,5.18,4.94,40.47,40.47
43403,39,07972,C2,3907972,5004,8,531800,531800,5004,8,531800,531800,30028,12301,32643527,32523019,100,100,100,100,16.66,0.07,1.63,1.64
43406,39,08112,C1,3908112,985,445,1601790,1596496,1777,764,49565555,49559795,985,445,1601790,1596496,55.43,58.25,3.23,3.22,100,100,100,100
43407,39,10282,C1,3910282,172,76,314538,314538,639,256,38078195,38078195,172,76,314538,314538,26.92,29.69,0.83,0.83,100,100,100,100
43408,39,15588,C1,3915588,269,111,1696864,1696864,269,111,1696864,1696864,276,114,2684753,2684753,100,100,100,100,97.46,97.37,63.2,63.2
43410,39,16308,C5,3916308,6325,2707,13194831,13061123,10403,4371,136080349,135454580,6325,2707,13194831,13061123,60.8,61.93,9.7,9.64,100,100,100,100
43412,39,15588,C1,3915588,0,0,317411,317411,4362,1796,76762571,74793046,276,114,2684753,2684753,0,0,0.41,0.42,0,0,11.82,11.82
43412,39,19736,U1,3919736,1468,561,8806055,8806055,4362,1796,76762571,74793046,1526,582,9416286,9416286,33.65,31.24,11.47,11.77,96.2,96.39,93.52,93.52
43412,39,85442,U1,3985442,55,25,587152,587152,4362,1796,76762571,74793046,487,163,1583478,1583478,1.26,1.39,0.76,0.79,11.29,15.34,37.08,37.08
43413,39,19820,C1,3919820,597,228,861235,857586,1407,534,83486700,83442809,597,228,861235,857586,42.43,42.7,1.03,1.03,100,100,100,100
43416,39,25144,C1,3925144,1410,592,2107551,2107551,2891,1265,71467501,71170960,1410,592,2107551,2107551,48.77,46.8,2.95,2.96,100,100,100,100
43420,39,03716,U1,3903716,2976,1396,7530535,7000259,30579,13708,359411974,349118440,2976,1396,7530535,7000259,9.73,10.18,2.1,2.01,100,100,100,100
43420,39,28826,C2,3928826,16734,7541,22183218,21614939,30579,13708,359411974,349118440,16734,7541,22183218,21614939,54.72,55.01,6.17,6.19,100,100,100,100
43420,39,74832,U1,3974832,1284,549,4400089,4400089,30579,13708,359411974,349118440,1284,549,4400089,4400089,4.2,4,1.22,1.26,100,100,100,100
43420,39,85085,U1,3985085,72,80,403322,366423,30579,13708,359411974,349118440,72,80,403322,366423,0.24,0.58,0.11,0.1,100,100,100,100
43430,39,15588,C1,3915588,5,2,261991,261991,4783,1996,65809302,65677110,276,114,2684753,2684753,0.1,0.1,0.4,0.4,1.81,1.75,9.76,9.76
43430,39,29722,C1,3929722,2336,1017,4016105,4016105,4783,1996,65809302,65677110,2336,1017,4016105,4016105,48.84,50.95,6.1,6.11,100,100,100,100
43431,39,30072,C1,3930072,2581,1065,7252546,6015050,4752,1938,127273109,125730951,2581,1065,7441379,6203883,54.31,54.95,5.7,4.78,100,100,97.46,96.96
43431,39,35028,U1,3935028,10,4,72964,72964,4752,1938,127273109,125730951,214,83,1809940,1809940,0.21,0.21,0.06,0.06,4.67,4.82,4.03,4.03
43434,39,33376,C2,3933376,101,48,54927,54927,101,48,54927,54927,123,57,75253,75253,100,100,100,100,82.11,84.21,72.99,72.99
43435,39,30072,C1,3930072,0,0,188833,188833,1532,631,92914171,92914171,2581,1065,7441379,6203883,0,0,0.2,0.2,0,0,2.54,3.04
43435,39,34860,C1,3934860,224,102,764276,764276,1532,631,92914171,92914171,224,102,764276,764276,14.62,16.16,0.82,0.82,100,100,100,100
43437,39,39074,C1,3939074,427,173,2606248,2606248,427,173,2606248,2606248,427,173,2606248,2606248,100,100,100,100,100,100,100,100
43438,39,39662,C2,3939662,312,859,11412260,11261424,312,859,11476257,11261424,312,859,11412260,11261424,100,100,99.44,100,100,100,100,100
43440,39,41552,U1,3941552,694,1317,1782163,1782163,4875,6309,48275710,41688027,694,1317,1782163,1782163,14.24,20.87,3.69,4.27,100,100,100,100
43440,39,47502,C1,3947502,903,942,9284347,8558870,4875,6309,48275710,41688027,903,942,11140099,8558870,18.52,14.93,19.23,20.53,100,100,83.34,100
43442,39,35028,U1,3935028,204,79,1736976,1736976,999,434,44968825,44948251,214,83,1809940,1809940,20.42,18.2,3.86,3.86,95.33,95.18,95.97,95.97
43442,39,43904,C1,3943904,446,209,4044865,4044865,999,434,44968825,44948251,446,209,4044865,4044865,44.64,48.16,8.99,9,100,100,100,100
43443,39,45332,C1,3945332,1012,405,1790082,1786704,1834,720,30308749,30284706,1012,405,1790082,1786704,55.18,56.25,5.91,5.9,100,100,100,100
43445,39,15588,C1,3915588,2,1,402346,402346,1161,457,49169424,48903548,276,114,2684753,2684753,0.17,0.22,0.82,0.82,0.72,0.88,14.99,14.99
43447,39,15588,C1,3915588,0,0,6141,6141,3450,1449,43845022,43750681,276,114,2684753,2684753,0,0,0.01,0.01,0,0,0.23,0.23
43447,39,50260,C1,3950260,1200,492,2579958,2579958,3450,1449,43845022,43750681,1200,492,2579958,2579958,34.78,33.95,5.88,5.9,100,100,100,100
43449,39,57582,C1,3957582,2759,1262,4411922,4015176,8278,4288,230123683,219141615,2759,1262,4411922,4015176,33.33,29.43,1.92,1.83,100,100,100,100
43449,39,68042,C1,3968042,3,1,44044,44044,8278,4288,230123683,219141615,417,179,2657775,2617860,0.04,0.02,0.02,0.02,0.72,0.56,1.66,1.68
43450,39,61504,C1,3961504,1371,578,3004723,3004723,3619,1523,110454303,110444469,1371,578,3004723,3004723,37.88,37.95,2.72,2.72,100,100,100,100
43451,39,64108,C1,3964108,438,174,3853457,3853457,1119,454,63569162,63411473,438,174,3853457,3853457,39.14,38.33,6.06,6.08,100,100,100,100
43452,39,64150,C5,3964150,6056,3464,5902370,5382862,13811,10200,135221038,121731281,6056,3464,5902370,5382862,43.85,33.96,4.36,4.42,100,100,100,100
43456,39,65032,C1,3965032,138,263,1634537,1172446,608,1039,10443954,9444789,138,263,1634537,1172446,22.7,25.31,15.65,12.41,100,100,100,100
43457,39,67314,C1,3967314,606,247,1476232,1476232,1456,601,48033152,48033152,606,247,1476232,1476232,41.62,41.1,3.07,3.07,100,100,100,100
43458,39,68042,C1,3968042,414,178,2613731,2573816,414,178,2613731,2573816,417,179,2657775,2617860,100,100,100,100,99.28,99.44,98.34,98.32
43460,39,57190,C2,3957190,45,14,49231,49231,6289,2798,7950275,7158546,5265,2135,22106476,22073805,0.72,0.5,0.62,0.69,0.85,0.66,0.22,0.22
43460,39,68686,C2,3968686,6231,2773,7773807,6982078,6289,2798,7950275,7158546,6293,2800,13789987,12998258,99.08,99.11,97.78,97.53,99.01,99.04,56.37,53.72
43462,39,68938,U1,3968938,458,183,2122179,2122179,1163,483,66592467,66526724,458,183,2122179,2122179,39.38,37.89,3.19,3.19,100,100,100,100
43463,39,74846,U1,3974846,18,12,19415,19415,18,12,19415,19415,411,189,4413026,4413026,100,100,100,100,4.38,6.35,0.44,0.44
43464,39,79982,U1,3979982,121,50,1094530,1094530,1460,705,98429993,86139517,121,50,1094530,1094530,8.29,7.09,1.11,1.27,100,100,100,100
43464,39,84882,U1,3984882,375,225,760401,758751,1460,705,98429993,86139517,375,225,760401,758751,25.68,31.91,0.77,0.88,100,100,100,100
43465,39,57190,C2,3957190,0,0,667138,667138,5059,2550,28661464,28559487,5265,2135,22106476,22073805,0,0,2.33,2.34,0,0,3.02,3.02
43465,39,80486,C1,3980486,3019,1635,5701306,5662811,5059,2550,28661464,28559487,3019,1635,5701306,5662811,59.68,64.12,19.89,19.83,100,100,100,100
43466,39,82334,C1,3982334,887,362,834392,834392,2192,880,71873185,71873185,887,362,834392,834392,40.47,41.14,1.16,1.16,100,100,100,100
43467,39,83888,C1,3983888,104,40,248060,248060,106,41,898187,898187,174,70,673365,673365,98.11,97.56,27.62,27.62,59.77,57.14,36.84,36.84
43468,39,85442,U1,3985442,432,138,996326,996326,451,147,1861425,1861425,487,163,1583478,1583478,95.79,93.88,53.52,53.52,88.71,84.66,62.92,62.92
43469,39,86492,C1,3986492,2135,894,3430704,3430704,3149,1280,59892740,59814791,2135,894,3430704,3430704,67.8,69.84,5.73,5.74,100,100,100,100
43501,39,01588,U1,3901588,217,108,654084,652762,788,352,62771536,62578564,217,108,654084,652762,27.54,30.68,1.04,1.04,100,100,100,100
43501,39,40978,U1,3940978,16,6,232786,232786,788,352,62771536,62578564,246,93,725940,725940,2.03,1.7,0.37,0.37,6.5,6.45,32.07,32.07
43502,39,02344,C1,3902344,4346,1876,13133974,12773503,6933,2834,179152722,178059787,4346,1876,13133974,12773503,62.69,66.2,7.33,7.17,100,100,100,100
43502,39,62344,U1,3962344,52,18,496490,496490,6933,2834,179152722,178059787,498,197,2466382,2464418,0.75,0.64,0.28,0.28,10.44,9.14,20.13,20.15
43502,39,67104,U1,3967104,158,64,981034,981034,6933,2834,179152722,178059787,435,188,2368401,2368401,2.28,2.26,0.55,0.55,36.32,34.04,41.42,41.42
43504,39,05732,C1,3905732,237,112,10815513,10815513,1094,453,39699638,39699638,237,112,10815513,10815513,21.66,24.72,27.24,27.24,100,100,100,100
43505,39,06810,C1,3906810,96,49,253920,253920,96,49,253920,253920,96,50,278655,278655,100,100,100,100,100,98,91.12,91.12
43506,39,09792,C2,3909792,8545,4087,14401404,14318577,14830,6800,264155335,263290967,8545,4087,14401404,14318577,57.62,60.1,5.45,5.44,100,100,100,100
43506,39,64906,U1,3964906,132,66,405418,405418,14830,6800,264155335,263290967,132,66,405418,405418,0.89,0.97,0.15,0.15,100,100,100,100
43511,39,19750,C1,3919750,179,83,649100,649100,940,392,118187234,118157322,179,83,649100,649100,19.04,21.17,0.55,0.55,100,100,100,100
43511,39,36568,C1,3936568,47,9,611645,581733,940,392,118187234,118157322,303,105,1950123,1920211,5,2.3,0.52,0.49,15.51,8.57,31.36,30.3
43511,39,50708,C1,3950708,0,0,22613,22613,940,392,118187234,118157322,144,65,1030772,1030772,0,0,0.02,0.02,0,0,2.19,2.19
43512,39,21308,C1,3921308,16494,7435,31406623,30089142,28674,12617,574298402,566493362,16494,7435,31406623,30089142,57.52,58.93,5.47,5.31,100,100,100,100
43512,39,27538,C1,3927538,0,0,19647,19647,28674,12617,574298402,566493362,232,106,582461,582461,0,0,0,0,0,0,3.37,3.37
43515,39,21616,C1,3921616,3103,1293,6918161,6914943,7979,3228,212176527,211461174,3103,1293,6918161,6914943,38.89,40.06,3.26,3.27,100,100,100,100
43516,39,21812,C1,3921812,1799,771,5932118,5841634,2951,1227,182310185,182219701,1799,771,5932118,5841634,60.96,62.84,3.25,3.21,100,100,100,100
43517,39,24486,C1,3924486,2012,865,4863283,4835298,3744,1549,168592227,167807915,2012,865,4863283,4835298,53.74,55.84,2.88,2.88,100,100,100,100
43518,39,06810,C1,3906810,0,1,24735,24735,2726,1129,177899136,177637378,96,50,278655,278655,0,0.09,0.01,0.01,0,2,8.88,8.88
43518,39,24640,C1,3924640,834,369,2905948,2905948,2726,1129,177899136,177637378,834,369,2905948,2905948,30.59,32.68,1.63,1.64,100,100,100,100
43521,39,26768,C1,3926768,1283,591,2549056,2549056,2811,1247,173208340,172345037,1283,591,2549056,2549056,45.64,47.39,1.47,1.48,100,100,100,100
43522,39,31206,C1,3931206,965,429,2504201,2276999,3344,1420,84622587,81943296,965,429,2504201,2276999,28.86,30.21,2.96,2.78,100,100,100,100
43522,39,53718,U1,3953718,124,54,452847,452847,3344,1420,84622587,81943296,423,179,1838062,1838062,3.71,3.8,0.54,0.55,29.31,30.17,24.64,24.64
43524,39,33096,C1,3933096,576,258,2078459,2065141,1236,530,77970558,77957240,576,258,2078459,2065141,46.6,48.68,2.67,2.65,100,100,100,100
43525,39,34412,C1,3934412,1152,424,2945091,2945091,1152,424,2945091,2945091,1188,437,4260257,4260257,100,100,100,100,96.97,97.03,69.13,69.13
43526,39,35098,C1,3935098,3581,1571,6879847,6879847,6072,2504,201147956,201126768,3581,1571,6879847,6879847,58.98,62.74,3.42,3.42,100,100,100,100
43527,39,35854,C1,3935854,1109,460,2988893,2988893,2287,953,136196172,136154245,1109,460,2988893,2988893,48.49,48.27,2.19,2.2,100,100,100,100
43528,39,35882,C1,3935882,1764,782,2563188,2563188,16430,6806,48258081,48165069,1764,782,2563188,2563188,10.74,11.49,5.31,5.32,100,100,100,100
43529,39,36568,C1,3936568,256,96,1338478,1338478,256,96,1864282,1864282,303,105,1950123,1920211,100,100,71.8,71.8,84.49,91.43,68.64,69.7
43531,39,40978,U1,3940978,216,83,446557,446557,216,83,446557,446557,246,93,725940,725940,100,100,100,100,87.8,89.25,61.51,61.51
43532,39,43414,C1,3943414,1180,485,2685110,2685110,4015,1590,123494274,121044214,1180,485,2685110,2685110,29.39,30.5,2.17,2.22,100,100,100,100
43532,39,53718,U1,3953718,15,7,263284,263284,4015,1590,123494274,121044214,423,179,1838062,1838062,0.37,0.44,0.21,0.22,3.55,3.91,14.32,14.32
43533,39,45626,C1,3945626,562,249,1832940,1832485,1553,641,65131934,64828032,562,249,1832940,1832485,36.19,38.85,2.81,2.83,100,100,100,100
43534,39,45794,C1,3945794,725,319,1290004,1290004,1784,747,96366507,95588369,725,319,1290004,1290004,40.64,42.7,1.34,1.35,100,100,100,100
43535,39,46942,C1,3946942,265,116,1993576,1993576,757,317,62108155,62108155,265,116,1993576,1993576,35.01,36.59,3.21,3.21,100,100,100,100
43537,39,48342,C2,3948342,14282,6431,26824613,24987949,27276,11991,49693434,47588260,14286,6435,27457114,25603796,52.36,53.63,53.98,52.51,99.97,99.94,97.7,97.59
43537,39,77000,C5,3977000,815,517,1377392,1377392,27276,11991,49693434,47588260,287208,138039,217880325,208991246,2.99,4.31,2.77,2.89,0.28,0.37,0.63,0.66
43540,39,49238,C1,3949238,627,234,2171374,2136135,1501,579,49222362,49050040,627,234,2171374,2136135,41.77,40.41,4.41,4.36,100,100,100,100
43541,39,50708,C1,3950708,144,65,1008159,1008159,144,65,1008159,1008159,144,65,1030772,1030772,100,100,100,100,100,100,97.81,97.81
43542,39,84770,C1,3984770,0,0,344960,344960,3591,1282,37644409,37644409,4149,1591,11116507,11116507,0,0,0.92,0.92,0,0,3.1,3.1
43543,39,35864,C1,3935864,41,17,3045023,2994284,7771,3634,229462305,227154471,52,20,6958244,6904871,0.53,0.47,1.33,1.32,78.85,85,43.76,43.36
43543,39,41500,U1,3941500,447,281,4511558,4356583,7771,3634,229462305,227154471,465,288,4631091,4476116,5.75,7.73,1.97,1.92,96.13,97.57,97.42,97.33
43543,39,51772,C5,3951772,4072,1843,7578667,7534921,7771,3634,229462305,227154471,4072,1843,7578667,7534921,52.4,50.72,3.3,3.32,100,100,100,100
43545,39,27538,C1,3927538,232,106,562814,562814,14034,6105,350760427,344626794,232,106,582461,582461,1.65,1.74,0.16,0.16,100,100,96.63,96.63
43545,39,53550,C1,3953550,8749,4063,17058180,16021721,14034,6105,350760427,344626794,8749,4063,17058180,16021721,62.34,66.55,4.86,4.65,100,100,100,100
43545,39,67104,U1,3967104,77,31,446446,446446,14034,6105,350760427,344626794,435,188,2368401,2368401,0.55,0.51,0.13,0.13,17.7,16.49,18.85,18.85
43547,39,53718,U1,3953718,284,118,1121931,1121931,284,118,1121931,1121931,423,179,1838062,1838062,100,100,100,100,67.14,65.92,61.04,61.04
43548,39,54110,C1,3954110,99,44,181171,181171,700,295,61608924,61608924,99,44,181171,181171,14.14,14.92,0.29,0.29,100,100,100,100
43549,39,55874,C1,3955874,354,140,1057930,1057930,1460,564,78361655,78298927,354,140,1057930,1057930,24.25,24.82,1.35,1.35,100,100,100,100
43551,39,62148,C2,3962148,20623,8845,29821713,29821713,37002,16231,208144837,205015415,20623,8845,29821713,29821713,55.73,54.49,14.33,14.55,100,100,100,100
43551,39,68686,C2,3968686,62,27,5919291,5919291,37002,16231,208144837,205015415,6293,2800,13789987,12998258,0.17,0.17,2.84,2.89,0.99,0.96,42.92,45.54
