GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - With a disability:,Margin of Error; Total: - With a disability:,Estimate; Total: - With a disability: - Male,Margin of Error; Total: - With a disability: - Male,Estimate; Total: - With a disability: - Female,Margin of Error; Total: - With a disability: - Female,Estimate; Total: - No disability:,Margin of Error; Total: - No disability:,Estimate; Total: - No disability: - Male,Margin of Error; Total: - No disability: - Male,Estimate; Total: - No disability: - Female,Margin of Error; Total: - No disability: - Female
8600000US02115,02115,ZCTA5 02115,7041,636,4317,2050,5417,4940,"2,500-",***,7136,731,9827,2386,5996,735
8600000US02119,02119,ZCTA5 02119,25600,1819,19118,6120,21500,10976,16346,8042,25898,1539,26663,1660,24856,3154
8600000US02120,02120,ZCTA5 02120,13165,2302,11950,11386,7044,5254,20833,9633,13205,2299,16022,3403,11342,934
8600000US02121,02121,ZCTA5 02121,23565,2947,16196,3414,16147,6292,16250,5916,25118,2500,25571,1474,23018,4637
8600000US02122,02122,ZCTA5 02122,31504,1835,17212,3536,16595,5986,18299,4874,33091,2880,33795,3655,32398,3057
8600000US02124,02124,ZCTA5 02124,31202,1149,21250,3346,21796,8344,20519,4680,32028,1467,31997,2349,32060,2154
8600000US02125,02125,ZCTA5 02125,31426,1017,21596,3150,21774,5249,21250,7945,31693,1055,31918,2354,31434,1189
8600000US02126,02126,ZCTA5 02126,25967,1998,11574,4309,13787,8728,10254,8650,26968,2692,26907,5111,27001,2706
8600000US02127,02127,ZCTA5 02127,56655,2542,36595,10744,64464,21185,24324,4199,57117,2668,61976,2461,51945,3153
8600000US02128,02128,ZCTA5 02128,26892,827,21671,5013,25195,9413,20816,5023,27180,915,30648,1311,22077,1507
8600000US02129,02129,ZCTA5 02129,65354,6814,27500,27207,51813,48131,22452,15647,66160,4701,75952,4667,54818,5795
8600000US02130,02130,ZCTA5 02130,42403,2004,30036,11223,36761,18529,21453,11457,42972,2421,45852,2228,40965,2664
8600000US02131,02131,ZCTA5 02131,38515,2156,21477,5938,23889,11550,20899,8308,39423,1895,40475,2217,38608,2398
8600000US02132,02132,ZCTA5 02132,51442,1938,36875,26990,45380,34413,35250,32669,51777,2146,57564,4604,49082,3432
8600000US02135,02135,ZCTA5 02135,37797,2534,26125,15410,30865,14084,17024,16639,38435,2845,42260,1949,35610,1500
8600000US02136,02136,ZCTA5 02136,35534,1198,30443,6202,40885,11754,28257,3957,35696,1080,36297,2267,35170,2086
8600000US02139,02139,ZCTA5 02139,36971,1481,15370,6797,11593,3530,23894,7924,37903,2184,40840,2224,36210,2050
8600000US02141,02141,ZCTA5 02141,47500,3529,41087,3412,40625,21446,41384,5895,48114,3445,50868,3264,42437,3475
8600000US02143,02143,ZCTA5 02143,40091,1536,17596,9265,30139,29133,13942,9531,40265,1336,42109,1921,37141,2020
8600000US02148,02148,ZCTA5 02148,31360,1269,23077,5229,29327,10710,16667,5193,31651,1326,34759,3569,28790,2531
8600000US02149,02149,ZCTA5 02149,27450,1582,25549,13947,26667,24346,25373,21293,27597,1775,31473,824,22333,1897
8600000US02150,02150,ZCTA5 02150,25505,1014,22022,2741,21283,5140,22746,3723,25835,1077,27425,2566,21487,1723
8600000US02151,02151,ZCTA5 02151,31085,866,30673,3901,31511,7141,30185,7995,31128,910,35080,3487,26069,1319
8600000US02152,02152,ZCTA5 02152,43761,3246,20313,11891,29716,16381,15636,6780,45143,3006,47452,4962,42232,3260
8600000US02155,02155,ZCTA5 02155,39171,3022,31058,8901,33095,26396,27083,14031,39408,2868,45634,3262,33697,2462
8600000US02169,02169,ZCTA5 02169,38500,2315,21421,5506,18125,7562,27624,7725,40086,1684,44537,3969,35975,1466
8600000US02170,02170,ZCTA5 02170,37171,3183,40095,18973,33804,17737,50614,41485,37148,2956,42246,5669,34524,3837
8600000US02171,02171,ZCTA5 02171,41985,2879,40298,18232,35288,19831,53500,26934,42085,3005,41701,6102,42346,3402
8600000US02176,02176,ZCTA5 02176,50120,4170,38877,16635,44083,22592,26429,20339,50592,4002,60091,4329,42302,3601
8600000US02180,02180,ZCTA5 02180,46243,2713,35771,8445,43438,15124,32596,24349,46971,3331,56250,6101,39245,4542
8600000US02184,02184,ZCTA5 02184,45267,2751,34152,8007,55857,14252,15896,11168,45786,2504,53701,2630,37626,3995
8600000US02190,02190,ZCTA5 02190,42886,4006,31250,11010,33816,21706,28462,16515,44715,4195,52044,5730,39816,2400
8600000US02203,02203,ZCTA5 02203,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US02210,02210,ZCTA5 02210,84573,15580,50139,16018,46250,13461,70795,30332,90068,16041,110167,21015,61094,19732
8600000US02215,02215,ZCTA5 02215,6589,636,4056,1715,7222,5368,3364,1401,6692,645,11288,1873,5019,678
8600000US02301,02301,ZCTA5 02301,27464,1798,24238,5037,23645,8829,25508,6998,27876,2122,32218,1963,25482,1353
8600000US02302,02302,ZCTA5 02302,30790,969,19425,3007,21908,4591,15114,5520,31359,995,36000,1989,27846,2320
8600000US02333,02333,ZCTA5 02333,41012,1955,21406,18816,37695,10147,13088,5039,41666,2131,50060,6207,36567,4658
8600000US02341,02341,ZCTA5 02341,41071,2176,32500,5430,47273,18692,30833,9698,41438,1800,49814,7591,32336,6358
8600000US02343,02343,ZCTA5 02343,37414,7777,32023,7527,35304,9108,31733,23942,40356,7390,49392,13721,36309,7692
8600000US02356,02356,ZCTA5 02356,42581,3939,29893,11328,45972,28216,29071,5800,43718,4975,60339,7190,34848,5048
8600000US02359,02359,ZCTA5 02359,42585,2715,36083,5914,47625,19599,23846,17897,43062,2757,51250,2484,36375,2153
8600000US02364,02364,ZCTA5 02364,41365,6601,20893,14327,17288,5011,40231,21894,42381,6509,58873,10775,28844,7298
8600000US02366,02366,ZCTA5 02366,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US02368,02368,ZCTA5 02368,34888,2123,30105,5585,30463,13231,29500,8632,35479,2166,36863,4224,34778,2180
8600000US02379,02379,ZCTA5 02379,41156,3619,22368,19181,22237,19295,-,**,41734,3634,46186,6009,36672,3767
8600000US02382,02382,ZCTA5 02382,38891,3284,41667,11826,41719,23613,41563,16779,38305,3327,48333,4486,31286,2173
8600000US02453,02453,ZCTA5 02453,35322,3346,15867,7860,26328,9086,13277,7222,36280,3649,41220,3746,31820,2356
8600000US02458,02458,ZCTA5 02458,55665,5906,32868,12438,45650,19325,30203,19934,58028,5470,63309,6430,50378,8944
8600000US02460,02460,ZCTA5 02460,60686,3456,45625,20129,45625,22518,43750,42389,60958,3498,67359,9507,55769,8867
8600000US02461,02461,ZCTA5 02461,63569,6604,16926,6505,61944,10085,15980,7873,66955,8112,76579,20185,61929,5639
8600000US02462,02462,ZCTA5 02462,72109,31376,-,**,-,**,-,**,82941,36006,96591,18710,45833,25891
8600000US02468,02468,ZCTA5 02468,80383,21454,16533,3824,30875,28710,15786,4958,84621,15723,104476,8089,61719,15821
8600000US02472,02472,ZCTA5 02472,50317,2047,33917,14233,38846,16650,31641,26754,50716,1725,57106,4729,44541,4205
8600000US02476,02476,ZCTA5 02476,59895,3459,35966,15181,32171,21085,36964,18370,60732,3810,73106,5633,51891,4238
8600000US02478,02478,ZCTA5 02478,60319,3651,22500,14269,16875,12402,30956,21823,61084,2020,73250,6006,50011,3586
8600000US02535,02535,ZCTA5 02535,27188,6823,38000,30343,61667,14480,20625,11624,27135,6662,27857,10493,24934,10610
8600000US02538,02538,ZCTA5 02538,31328,10598,38214,21468,-,**,39464,29687,30078,10896,41197,12218,20975,5044
8600000US02542,02542,ZCTA5 02542,15833,12109,-,**,-,**,-,**,15521,10103,31190,12840,12109,4543
8600000US02543,02543,ZCTA5 02543,33137,19191,-,**,-,**,-,**,33137,19191,45669,7999,21250,17258
8600000US02554,02554,ZCTA5 02554,39154,4220,20000,8594,21125,9686,14432,14067,40333,3260,41440,5559,37861,4253
8600000US02557,02557,ZCTA5 02557,56929,14125,-,**,-,**,-,**,56861,14013,63537,6527,36625,29052
8600000US02558,02558,ZCTA5 02558,30408,14831,-,**,-,**,-,**,31603,13459,47857,37559,24353,14625
8600000US02584,02584,ZCTA5 02584,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US02601,02601,ZCTA5 02601,25957,2067,11820,6057,15230,14070,11250,5298,26515,1940,29666,4157,22185,3688
8600000US02630,02630,ZCTA5 02630,31449,11245,-,**,-,**,-,**,32045,13812,31875,17494,35429,19241
8600000US02632,02632,ZCTA5 02632,36856,5822,20556,17272,16250,5045,30417,16853,37990,4396,44950,6261,27269,4321
8600000US02633,02633,ZCTA5 02633,30478,4022,16944,8210,11859,7511,60714,25160,32101,5886,41042,13071,28639,4420
8600000US02637,02637,ZCTA5 02637,57500,40690,-,**,-,**,-,**,57500,40690,-,**,-,**
8600000US02643,02643,ZCTA5 02643,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US02644,02644,ZCTA5 02644,31388,7583,19517,3507,-,**,21222,11845,32151,7905,42927,8241,25896,7021
8600000US02647,02647,ZCTA5 02647,67130,1950,-,**,-,**,-,**,-,**,-,**,-,**
8600000US02651,02651,ZCTA5 02651,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US02652,02652,ZCTA5 02652,39792,8800,-,**,-,**,-,**,37467,10653,36548,13817,40750,28629
8600000US02657,02657,ZCTA5 02657,26542,2835,13646,6426,30125,24578,9688,7096,26964,4019,31193,6908,25136,4489
8600000US02659,02659,ZCTA5 02659,40568,15132,37292,18157,41429,37998,-,**,40917,19407,52500,39480,33281,21343
8600000US02663,02663,ZCTA5 02663,37500,482,-,**,-,**,-,**,37500,482,-,**,-,**
8600000US02673,02673,ZCTA5 02673,33290,4547,41760,12080,51307,20562,41173,11319,32691,3988,41771,11888,30410,6672
8600000US02675,02675,ZCTA5 02675,32995,8199,13387,2340,14367,4098,8722,1119,35478,9290,45375,13457,27062,7635
8600000US02703,02703,ZCTA5 02703,37142,1816,24430,6651,32368,10952,18431,4789,38272,2618,44592,4679,33439,2621
8600000US02715,02715,ZCTA5 02715,44044,11992,"2,500-",***,"2,500-",***,-,**,47969,12944,55096,18545,42471,13275
8600000US02719,02719,ZCTA5 02719,36046,2496,33036,10426,41036,9936,20848,4578,36242,2687,44083,6514,30023,2813
8600000US02720,02720,ZCTA5 02720,31002,1289,19750,5938,21531,7057,17607,10713,31830,1270,41224,2418,26765,2085
8600000US02721,02721,ZCTA5 02721,25917,1764,17284,7701,40344,22715,15750,4935,26321,1625,31937,1849,21523,1287
8600000US02725,02725,ZCTA5 02725,40829,6900,36458,12045,40078,12164,-,**,41250,7253,44082,7345,30580,10969
8600000US02726,02726,ZCTA5 02726,38137,4031,34350,6507,35302,4798,30556,15655,39224,4215,50375,2774,32553,3269
8600000US02739,02739,ZCTA5 02739,45893,6092,51912,42202,61328,20402,"2,500-",***,45328,6468,66087,13559,33977,11533
8600000US02740,02740,ZCTA5 02740,26651,1126,15938,3934,15792,4336,16484,6393,27270,1366,30027,2209,25453,1493
8600000US02744,02744,ZCTA5 02744,26793,1884,17656,9518,31321,15247,13452,6633,27389,2334,31684,3527,23061,2827
8600000US02745,02745,ZCTA5 02745,31452,1452,25958,3825,32353,13325,24732,6731,31895,1919,40246,3481,26307,1861
8600000US02746,02746,ZCTA5 02746,21775,1320,16406,7887,15391,7729,19667,11739,22107,1440,24929,2846,20661,1910
8600000US02747,02747,ZCTA5 02747,24123,3201,15000,4793,25833,16708,12553,2825,24942,2801,31967,3723,21896,2563
8600000US02748,02748,ZCTA5 02748,40364,3258,26793,13329,23355,6319,47125,10829,40693,2635,49607,7217,29673,4859
8600000US02763,02763,ZCTA5 02763,46215,13321,-,**,-,**,-,**,46458,12886,51202,12101,41094,15831
8600000US02771,02771,ZCTA5 02771,41436,2268,33333,8424,35227,7084,28000,17949,41758,2815,51447,6338,31733,7080
8600000US02780,02780,ZCTA5 02780,33978,1838,17029,6106,18750,15129,15893,5570,35036,1696,40857,1399,30460,1355
8600000US02802,02802,ZCTA5 02802,37413,6785,-,**,-,**,-,**,40423,6787,39423,24014,40697,13025
8600000US02804,02804,ZCTA5 02804,36576,4868,-,**,-,**,-,**,36938,4559,38882,3882,31086,8722
8600000US02809,02809,ZCTA5 02809,30168,3841,16510,5645,21105,11496,14750,5956,30852,2622,35395,6626,27254,3930
8600000US02816,02816,ZCTA5 02816,35812,1519,30065,8826,31365,6165,18750,13142,36435,1444,44055,3561,29810,2609
8600000US02822,02822,ZCTA5 02822,44301,5287,45865,33606,52321,45002,33583,18165,44180,5335,50787,7313,32917,19742
8600000US02827,02827,ZCTA5 02827,40273,6476,31250,14946,25000,16628,32303,29906,41016,7280,55056,9285,33063,8564
8600000US02831,02831,ZCTA5 02831,50276,5392,47560,14841,46705,27034,48750,43033,50974,7109,64766,18531,41354,10755
8600000US02838,02838,ZCTA5 02838,40492,8749,29605,27734,-,**,-,**,40531,8635,41957,5758,35405,11793
8600000US02839,02839,ZCTA5 02839,34659,7700,-,**,-,**,-,**,34659,7700,50393,9654,32565,4041
8600000US02840,02840,ZCTA5 02840,30422,2045,28611,7048,34600,23252,27882,7135,30617,2237,35192,7423,26548,2010
8600000US02841,02841,ZCTA5 02841,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US02842,02842,ZCTA5 02842,33974,5131,21645,18744,54226,30872,10887,4673,35013,4953,42126,2103,27024,3951
8600000US02852,02852,ZCTA5 02852,38756,3700,24664,12173,45368,11840,20714,9481,39717,3153,51326,1759,28325,4998
8600000US02857,02857,ZCTA5 02857,41328,3532,42130,24806,57692,30666,41224,17602,40918,4554,47622,4896,35810,8723
8600000US02860,02860,ZCTA5 02860,25878,914,22679,4765,24142,8304,20042,6934,26023,1001,29633,2236,22561,1572
8600000US02861,02861,ZCTA5 02861,32603,1703,24238,7830,28056,14865,22969,13012,33314,1808,36910,2540,30235,3681
8600000US02863,02863,ZCTA5 02863,19101,1870,12012,1232,21481,10660,10170,4011,19684,1651,23116,3155,15768,1306
8600000US02864,02864,ZCTA5 02864,40886,1377,37344,15888,45692,4420,26288,14513,40960,1362,47908,3339,35097,2180
8600000US02865,02865,ZCTA5 02865,42729,2543,31935,8380,31290,23364,35417,12774,43323,2815,52043,5913,36009,6422
8600000US02871,02871,ZCTA5 02871,40440,4975,42917,18621,67026,62144,29329,7882,40337,5231,51720,8705,33599,4530
8600000US02873,02873,ZCTA5 02873,70610,36553,-,**,-,**,-,**,70610,36553,70208,59079,-,**
8600000US02878,02878,ZCTA5 02878,40241,2250,37868,11351,36473,23825,43409,33051,40358,2162,43864,5733,36130,4915
8600000US02881,02881,ZCTA5 02881,4424,384,3673,1665,6202,2923,"2,500-",***,4465,411,5341,634,3894,442
8600000US02885,02885,ZCTA5 02885,34877,5348,28036,16035,42417,20321,25086,18759,35438,5090,36897,6790,33877,5003
8600000US02886,02886,ZCTA5 02886,41770,1666,35049,13852,35813,22130,33802,16588,42130,2535,50389,3325,36596,2945
8600000US02888,02888,ZCTA5 02888,38062,2089,23452,20562,37091,6371,11830,9122,38963,2209,41141,2374,36351,4918
8600000US02889,02889,ZCTA5 02889,36846,1757,26263,2951,29095,15238,19554,9730,37527,1968,44030,2151,31266,1568
8600000US02893,02893,ZCTA5 02893,31667,1920,25793,10180,23167,15177,27629,13756,32106,2197,40443,3024,27399,3361
8600000US02894,02894,ZCTA5 02894,14155,9314,-,**,-,**,-,**,14696,7747,40391,21185,6912,1231
8600000US02895,02895,ZCTA5 02895,31411,741,23385,5868,26354,6374,19453,9542,31808,746,36152,1733,28682,2034
8600000US02898,02898,ZCTA5 02898,50248,12209,-,**,-,**,-,**,50248,12209,51983,3614,30764,10712
8600000US02903,02903,ZCTA5 02903,17603,4227,8575,4975,14050,6855,7159,3761,20152,3504,26651,3283,10594,2576
8600000US02904,02904,ZCTA5 02904,32996,2851,27127,7979,27407,19644,21250,19883,33555,2941,40671,2539,27333,1950
8600000US02905,02905,ZCTA5 02905,20869,1596,13125,5689,19375,13454,11708,4041,21352,1678,25113,3713,18998,2062
8600000US02908,02908,ZCTA5 02908,21041,1871,20263,13511,24450,9943,10250,9973,21082,1863,25234,3455,17410,2207
8600000US02910,02910,ZCTA5 02910,33672,2638,20917,5824,24050,8067,19464,13885,34443,2378,35948,1964,31606,2086
8600000US02911,02911,ZCTA5 02911,34429,2824,21208,3088,24278,6673,20309,10395,35484,2352,42431,5830,29776,4659
8600000US02912,02912,ZCTA5 02912,3365,502,3403,1058,"2,500-",***,3942,1241,3363,517,4142,783,2617,648
8600000US02914,02914,ZCTA5 02914,31143,1393,18669,4028,12099,6404,20395,9134,31602,1436,35743,2252,28291,2571
8600000US02915,02915,ZCTA5 02915,37678,3860,27273,8879,27159,17273,27546,13518,39443,3902,45528,2489,35364,2340
8600000US02919,02919,ZCTA5 02919,37638,3048,27614,12736,26507,14381,33796,19056,38842,3304,44390,4306,32067,1773
8600000US02920,02920,ZCTA5 02920,34899,3265,32167,13177,35556,18914,31630,16893,34941,3212,41575,1588,27843,1875
8600000US02921,02921,ZCTA5 02921,45895,3098,42500,10245,53636,43255,31000,18640,46200,3175,53936,8085,36250,6484
8600000US03031,03031,ZCTA5 03031,50844,2823,33661,19294,33125,24733,35938,25724,52047,3474,80891,12775,40440,6250
8600000US03032,03032,ZCTA5 03032,44158,4575,63194,21767,64087,23398,40179,31758,43723,4541,56310,13951,33077,7199
8600000US03038,03038,ZCTA5 03038,36286,1051,30066,6457,32321,7109,23967,13247,36702,1051,43568,2781,30018,3232
8600000US03043,03043,ZCTA5 03043,35000,5315,11964,5041,13750,10723,-,**,36250,6493,47813,14634,30132,3961
8600000US03046,03046,ZCTA5 03046,43043,8723,29167,10480,30375,15776,27917,18700,45161,9002,51667,8057,37750,6463
8600000US03047,03047,ZCTA5 03047,31313,1895,21806,5498,21458,20843,22500,7795,31792,3049,44712,7264,28029,3307
8600000US03048,03048,ZCTA5 03048,37048,3989,31845,9123,33750,14933,31641,27257,37326,3817,45272,7060,26887,2647
8600000US03053,03053,ZCTA5 03053,42371,2772,21544,2210,30242,18209,20579,3755,43745,3335,60982,4125,33219,4897
8600000US03054,03054,ZCTA5 03054,45942,1389,31250,17789,39635,15150,14028,11149,46327,1405,58430,5881,40081,3515
8600000US03055,03055,ZCTA5 03055,36235,2175,24048,1203,28424,19500,23117,5492,37211,2659,47237,7280,31692,1833
8600000US03062,03062,ZCTA5 03062,45071,2921,25455,19500,43442,5100,13207,6530,46446,3317,60982,4939,36520,3346
8600000US03063,03063,ZCTA5 03063,37802,4395,21516,6384,32438,22856,20479,13195,40033,4177,46494,6994,33165,4112
8600000US03064,03064,ZCTA5 03064,30249,4577,15698,7974,17969,7085,10872,6174,31144,3841,35041,6617,27365,5166
8600000US03071,03071,ZCTA5 03071,41836,8537,67857,41575,67857,41575,-,**,40430,8101,49480,5619,31053,6069
8600000US03079,03079,ZCTA5 03079,39507,2121,27146,4900,26477,23329,27321,5202,40110,1990,50059,4405,32133,2234
8600000US03082,03082,ZCTA5 03082,47308,5967,27500,3770,28214,3236,20833,16402,48145,5145,57292,5650,30333,5705
8600000US03102,03102,ZCTA5 03102,29338,1940,25020,3617,26301,2737,16000,10620,29982,1722,33914,2044,25722,1424
8600000US03104,03104,ZCTA5 03104,35744,1599,23320,8507,23550,9181,21250,13640,36496,1629,41565,3085,31056,2175
8600000US03106,03106,ZCTA5 03106,37626,3606,26146,18471,40167,29262,23750,18345,38038,3906,42484,7692,33894,3905
8600000US03109,03109,ZCTA5 03109,40952,3186,39943,14557,40779,9932,31354,24263,41250,4112,54554,5955,32267,4110
8600000US03216,03216,ZCTA5 03216,36736,4085,37500,13710,35000,19554,37500,17751,36658,4593,41094,2511,33575,4261
8600000US03218,03218,ZCTA5 03218,33393,10630,81429,39503,82321,22256,-,**,31989,11371,25139,16172,37361,15124
8600000US03220,03220,ZCTA5 03220,33848,4036,22077,7140,30321,13445,14188,11465,35517,4393,40045,7781,32470,5194
8600000US03221,03221,ZCTA5 03221,32229,3016,15938,3826,20469,9140,15703,7974,33319,4310,43250,7958,25938,7361
8600000US03222,03222,ZCTA5 03222,31674,1419,16429,12215,35625,14676,"2,500-",***,31824,1375,36104,5256,26641,4699
8600000US03224,03224,ZCTA5 03224,37104,6494,27426,18574,44167,32438,-,**,37692,5908,50000,6159,28929,4877
8600000US03230,03230,ZCTA5 03230,34861,3392,33194,6351,37125,7372,19500,18954,35260,3972,44250,7857,28438,4001
8600000US03234,03234,ZCTA5 03234,40387,5627,39271,25441,43854,29729,31250,24183,40511,5601,50066,6280,26804,6907
8600000US03235,03235,ZCTA5 03235,30387,2972,22295,5114,23188,7575,21574,6765,30985,3119,39266,3751,25853,2122
8600000US03238,03238,ZCTA5 03238,21406,11597,-,**,-,**,-,**,21875,16390,45313,17315,21094,8051
8600000US03243,03243,ZCTA5 03243,32716,3521,35921,1176,36563,1836,34844,2319,31699,3386,37083,6148,27368,6308
8600000US03244,03244,ZCTA5 03244,38009,5387,36719,25850,35469,31321,40357,35626,38151,5645,49596,6038,31242,3877
8600000US03246,03246,ZCTA5 03246,31875,2338,17750,4291,31528,15438,13875,3842,32651,3067,41421,2826,25739,4306
8600000US03251,03251,ZCTA5 03251,24764,4696,31016,14605,33681,29748,24375,13138,24361,4092,23611,6640,25417,4084
8600000US03256,03256,ZCTA5 03256,35227,7263,15625,10949,16875,5155,-,**,37500,6674,41533,1729,30268,5717
8600000US03262,03262,ZCTA5 03262,25733,2863,51354,39423,-,**,-,**,25453,3259,30388,5927,17353,9775
8600000US03266,03266,ZCTA5 03266,30779,1675,27750,17270,28438,11828,18750,18579,31294,2344,36625,1579,22237,3764
8600000US03273,03273,ZCTA5 03273,48021,10037,-,**,-,**,-,**,48854,9247,54375,17049,46806,5042
8600000US03275,03275,ZCTA5 03275,36990,2092,30947,10163,24327,16223,32548,6619,37436,2753,44333,4435,31609,4590
8600000US03276,03276,ZCTA5 03276,35012,2764,25625,19045,45625,22535,21012,8300,35191,2643,39260,5729,32158,1989
8600000US03279,03279,ZCTA5 03279,26613,2717,22083,9222,26250,19588,18333,12252,27050,3500,31806,6214,24375,5766
8600000US03282,03282,ZCTA5 03282,27647,4235,26750,14844,30417,4727,3750,2332,27917,4854,31016,6362,25625,5889
8600000US03285,03285,ZCTA5 03285,33417,5115,21667,18751,33750,16791,14250,4412,34500,5268,37321,6490,31628,3867
8600000US03291,03291,ZCTA5 03291,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US03293,03293,ZCTA5 03293,24500,14982,-,**,-,**,-,**,24500,14982,-,**,23500,1634
8600000US03301,03301,ZCTA5 03301,34157,2505,13136,8083,24375,18850,12067,2966,35472,1643,40386,4201,31525,1590
